,file_name,class,size
22042,1471.txt,car,39552
22043,1472.txt,car,2860
22044,1472.txt,car,255
22045,1472.txt,car,196
22046,1472.txt,car,672
22047,1472.txt,per,150
22048,1472.txt,per,161
22049,1472.txt,mot,414
22050,1472.txt,car,39932
22051,1472.txt,car,31136
22052,1473.txt,car,2211
22053,1473.txt,car,24687
22054,1473.txt,mot,160
22055,1473.txt,car,224
22056,1473.txt,car,207
22057,1473.txt,car,644
22058,1473.txt,car,8316
22059,1474.txt,car,224
22060,1474.txt,car,224
22061,1474.txt,car,540
22062,1474.txt,car,3850
22063,1474.txt,car,20034
22064,1475.txt,car,224
22065,1475.txt,car,210
22066,1475.txt,car,500
22067,1475.txt,car,2565
22068,1475.txt,car,17424
22069,1475.txt,cyc,2376
22070,1475.txt,mot,465
22071,1476.txt,car,3534
22072,1476.txt,car,1568
22073,1476.txt,car,1248
22074,1476.txt,car,238
22075,1476.txt,car,1073
22076,1476.txt,car,6160
22077,1476.txt,car,7872
22078,1476.txt,cyc,2544
22079,1477.txt,car,360
22080,1477.txt,car,1533
22081,1477.txt,car,572
22082,1477.txt,car,753
22083,1477.txt,car,4484
22084,1477.txt,car,1363
22085,1477.txt,cyc,782
22086,1477.txt,per,337
22087,1478.txt,car,3080
22088,1478.txt,car,8281
22089,1478.txt,car,306
22090,1478.txt,car,408
22091,1478.txt,car,486
22092,1478.txt,car,3710
22093,1478.txt,per,1080
22094,1479.txt,car,4606
22095,1479.txt,car,2170
22096,1479.txt,car,2046
22097,1479.txt,car,1458
22098,1479.txt,car,3072
22099,1479.txt,car,285
22100,1479.txt,bus,175488
22101,148.txt,car,30976
22102,148.txt,car,300
22103,148.txt,car,1692
22104,1480.txt,car,378
22105,1480.txt,car,608
22106,1480.txt,car,946
22107,1480.txt,car,2178
22108,1480.txt,car,210
22109,1480.txt,car,2520
22110,1480.txt,per,1300
22111,1480.txt,bus,47729
22112,1481.txt,car,360
22113,1481.txt,car,990
22114,1481.txt,car,2652
22115,1481.txt,car,8468
22116,1481.txt,per,644
22117,1481.txt,per,540
22118,1481.txt,per,350
22119,1481.txt,per,462
22120,1481.txt,bus,6916
22121,1481.txt,car,225
22122,1481.txt,car,2214
22123,1481.txt,per,885
22124,1482.txt,car,9940
22125,1482.txt,per,363
22126,1482.txt,per,363
22127,1482.txt,car,595
22128,1482.txt,car,475
22129,1482.txt,car,224
22130,1482.txt,bus,2303
22131,1482.txt,car,1989
22132,1483.txt,car,35280
22133,1483.txt,bus,725
22134,1483.txt,car,323
22135,1483.txt,car,224
22136,1483.txt,car,298
22137,1483.txt,car,2795
22138,1484.txt,car,17661
22139,1484.txt,car,4092
22140,1484.txt,bus,519
22141,1484.txt,car,306
22142,1484.txt,car,194
22143,1484.txt,car,3772
22144,1485.txt,car,726
22145,1485.txt,car,2244
22146,1485.txt,bus,408
22147,1485.txt,car,288
22148,1485.txt,car,194
22149,1485.txt,car,4928
22150,1485.txt,per,1738
22151,1485.txt,per,1292
22152,1485.txt,tru,2760
22153,1486.txt,per,429
22154,1486.txt,tru,6552
22155,1486.txt,car,285
22156,1486.txt,car,627
22157,1486.txt,car,194
22158,1486.txt,bus,414
22159,1486.txt,car,288
22160,1486.txt,car,7280
22161,1486.txt,tru,1088
22162,1486.txt,bus,2958
22163,1487.txt,car,12075
22164,1487.txt,tru,748
22165,1487.txt,car,144
22166,1487.txt,car,298
22167,1487.txt,car,224
22168,1487.txt,bus,374
22169,1487.txt,car,272
22170,1487.txt,per,147
22171,1487.txt,tru,1431
22172,1487.txt,car,13090
22173,1488.txt,car,7881
22174,1488.txt,car,14773
22175,1488.txt,car,966
22176,1488.txt,tru,204
22177,1488.txt,car,153
22178,1488.txt,car,224
22179,1488.txt,bus,357
22180,1488.txt,car,272
22181,1488.txt,car,28072
22182,1489.txt,car,14028
22183,1489.txt,car,2310
22184,1489.txt,car,259
22185,1489.txt,car,224
22186,1489.txt,bus,357
22187,1489.txt,car,288
22188,1489.txt,car,58926
22189,149.txt,car,27170
22190,149.txt,car,288
22191,149.txt,car,1518
22192,149.txt,car,306
22193,1490.txt,car,5200
22194,1490.txt,car,4545
22195,1490.txt,car,1550
22196,1490.txt,car,740
22197,1490.txt,car,240
22198,1490.txt,car,288
22199,1490.txt,bus,399
22200,1490.txt,car,42535
22201,1491.txt,car,1833
22202,1491.txt,car,2812
22203,1491.txt,car,304
22204,1491.txt,car,627
22205,1491.txt,car,280
22206,1491.txt,car,272
22207,1491.txt,bus,483
22208,1491.txt,car,304
22209,1491.txt,per,874
22210,1491.txt,cyc,2950
22211,1491.txt,car,15916
22212,1491.txt,per,1020
22213,1492.txt,per,720
22214,1492.txt,car,4664
22215,1492.txt,per,203
22216,1492.txt,per,320
22217,1492.txt,car,504
22218,1492.txt,car,180
22219,1492.txt,car,288
22220,1492.txt,bus,483
22221,1492.txt,car,320
22222,1492.txt,per,377
22223,1492.txt,cyc,675
22224,1492.txt,per,370
22225,1492.txt,per,341
22226,1493.txt,per,320
22227,1493.txt,per,264
22228,1493.txt,car,1585
22229,1493.txt,car,2849
22230,1493.txt,car,192
22231,1493.txt,car,272
22232,1493.txt,bus,506
22233,1493.txt,car,340
22234,1493.txt,mot,1102
22235,1494.txt,car,667
22236,1494.txt,car,980
22237,1494.txt,car,1665
22238,1494.txt,per,192
22239,1494.txt,per,168
22240,1495.txt,car,360
22241,1495.txt,car,1200
22242,1495.txt,car,1748
22243,1495.txt,car,2680
22244,1496.txt,car,4941
22245,1496.txt,car,19159
22246,1496.txt,car,391
22247,1496.txt,car,1824
22248,1496.txt,car,1610
22249,1496.txt,cyc,3237
22250,1496.txt,per,248
22251,1497.txt,car,5168
22252,1497.txt,car,1881
22253,1497.txt,car,3520
22254,1497.txt,car,899
22255,1497.txt,car,1833
22256,1497.txt,car,2160
22257,1497.txt,cyc,2132
22258,1497.txt,per,1637
22259,1497.txt,per,3078
22260,1498.txt,car,1429
22261,1498.txt,car,2262
22262,1498.txt,car,4416
22263,1498.txt,car,475
22264,1498.txt,car,571
22265,1498.txt,car,2184
22266,1498.txt,car,3975
22267,1498.txt,cyc,649
22268,1498.txt,per,816
22269,1498.txt,car,725
22270,1498.txt,mot,7810
22271,1498.txt,mot,11342
22272,1498.txt,mot,6902
22273,1498.txt,mot,9044
22274,1498.txt,mot,11289
22275,1498.txt,mot,4500
22276,1499.txt,car,3834
22277,1499.txt,car,1449
22278,1499.txt,car,2805
22279,1499.txt,car,2576
22280,1499.txt,car,10112
22281,1499.txt,car,2193
22282,1499.txt,mot,20253
22283,1499.txt,mot,7290
22284,1499.txt,mot,1800
22285,1499.txt,mot,1204
22286,1499.txt,mot,1455
22287,1499.txt,mot,2244
22288,1499.txt,mot,1836
22289,15.txt,car,204
22290,15.txt,tru,2130
22291,15.txt,car,800
22292,150.txt,car,24600
22293,150.txt,car,1364
22294,150.txt,car,272
22295,1500.txt,car,1764
22296,1500.txt,car,1045
22297,1500.txt,car,1715
22298,1500.txt,car,2939
22299,1500.txt,per,154
22300,1500.txt,per,184
22301,1500.txt,car,1680
22302,1500.txt,car,58962
22303,1501.txt,car,2268
22304,1501.txt,car,10519
22305,1501.txt,car,360
22306,1501.txt,car,363
22307,1501.txt,car,1254
22308,1501.txt,car,833
22309,1501.txt,car,3150
22310,1501.txt,per,108
22311,1501.txt,per,140
22312,1501.txt,car,957
22313,1501.txt,car,66000
22314,1501.txt,mot,910
22315,1501.txt,mot,2070
22316,1501.txt,mot,899
22317,1502.txt,mot,1088
22318,1502.txt,car,1353
22319,1502.txt,car,2904
22320,1502.txt,per,623
22321,1502.txt,car,7738
22322,1502.txt,car,720
22323,1502.txt,car,3795
22324,1502.txt,car,644
22325,1502.txt,car,6880
22326,1502.txt,car,306
22327,1503.txt,car,1080
22328,1503.txt,car,3471
22329,1503.txt,per,450
22330,1503.txt,car,6026
22331,1503.txt,car,645
22332,1503.txt,car,5330
22333,1503.txt,car,380
22334,1503.txt,car,6175
22335,1503.txt,mot,725
22336,1503.txt,car,261
22337,1504.txt,car,1020
22338,1504.txt,mot,1269
22339,1504.txt,car,3772
22340,1504.txt,car,10170
22341,1504.txt,bus,30719
22342,1504.txt,per,351
22343,1504.txt,per,1440
22344,1504.txt,per,1240
22345,1504.txt,per,224
22346,1504.txt,mot,462
22347,1505.txt,mot,1269
22348,1505.txt,car,3772
22349,1505.txt,mot,462
22350,1505.txt,car,12750
22351,1505.txt,bus,5494
22352,1505.txt,car,960
22353,1505.txt,per,468
22354,1505.txt,per,1470
22355,1505.txt,per,1771
22356,1505.txt,per,297
22357,1506.txt,mot,1269
22358,1506.txt,car,3772
22359,1506.txt,mot,462
22360,1506.txt,car,1020
22361,1506.txt,per,480
22362,1506.txt,per,224
22363,1506.txt,per,1540
22364,1506.txt,per,2400
22365,1506.txt,car,363
22366,1506.txt,car,252
22367,1506.txt,bus,999
22368,1506.txt,car,15344
22369,1507.txt,mot,1269
22370,1507.txt,car,3772
22371,1507.txt,mot,462
22372,1507.txt,car,1020
22373,1507.txt,car,363
22374,1507.txt,car,270
22375,1507.txt,per,288
22376,1507.txt,per,429
22377,1507.txt,per,1463
22378,1507.txt,per,1476
22379,1507.txt,car,15707
22380,1508.txt,mot,1269
22381,1508.txt,car,3772
22382,1508.txt,mot,462
22383,1508.txt,car,363
22384,1508.txt,car,15707
22385,1508.txt,tru,160512
22386,1509.txt,mot,1269
22387,1509.txt,car,3772
22388,1509.txt,mot,462
22389,1509.txt,car,15707
22390,1509.txt,car,1769
22391,1509.txt,per,259
22392,1509.txt,per,304
22393,1509.txt,per,1368
22394,1509.txt,tru,44220
22395,151.txt,car,28509
22396,151.txt,car,1260
22397,151.txt,car,255
22398,1510.txt,mot,1269
22399,1510.txt,car,3772
22400,1510.txt,mot,462
22401,1510.txt,car,15707
22402,1510.txt,tru,6399
22403,1510.txt,car,2263
22404,1510.txt,per,418
22405,1510.txt,per,418
22406,1510.txt,per,1540
22407,1511.txt,car,19488
22408,1511.txt,car,2142
22409,1511.txt,car,19436
22410,1511.txt,per,864
22411,1511.txt,per,1659
22412,1511.txt,per,1752
22413,1511.txt,car,84162
22414,1512.txt,car,128928
22415,1512.txt,car,8880
22416,1512.txt,car,1295
22417,1512.txt,car,9828
22418,1512.txt,per,231
22419,1513.txt,cyc,4752
22420,1513.txt,car,68952
22421,1513.txt,car,6510
22422,1513.txt,car,4144
22423,1513.txt,car,756
22424,1513.txt,per,360
22425,1514.txt,car,34524
22426,1514.txt,per,233
22427,1514.txt,per,233
22428,1514.txt,car,2655
22429,1514.txt,car,5022
22430,1514.txt,car,460
22431,1514.txt,cyc,1083
22432,1514.txt,cyc,832
22433,1515.txt,car,6016
22434,1515.txt,car,2016
22435,1515.txt,tru,868
22436,1515.txt,car,17836
22437,1515.txt,cyc,782
22438,1515.txt,cyc,1804
22439,1515.txt,car,2703
22440,1515.txt,per,1120
22441,1515.txt,per,192
22442,1515.txt,per,72
22443,1515.txt,car,1088
22444,1516.txt,per,516
22445,1516.txt,car,1080
22446,1516.txt,per,468
22447,1516.txt,per,600
22448,1516.txt,car,1190
22449,1516.txt,per,228
22450,1516.txt,car,9000
22451,1516.txt,car,11840
22452,1516.txt,car,999
22453,1516.txt,mot,714
22454,1516.txt,car,304
22455,1516.txt,tru,1122
22456,1517.txt,per,217
22457,1517.txt,per,210
22458,1517.txt,per,280
22459,1517.txt,car,528
22460,1517.txt,car,14700
22461,1517.txt,mot,1221
22462,1517.txt,car,3003
22463,1517.txt,car,722
22464,1517.txt,tru,1530
22465,1517.txt,car,340
22466,1517.txt,cyc,575
22467,1518.txt,car,1517
22468,1518.txt,car,1485
22469,1518.txt,car,667
22470,1518.txt,cyc,414
22471,1518.txt,car,5805
22472,1518.txt,car,391
22473,1518.txt,per,176
22474,1518.txt,per,138
22475,1518.txt,car,567
22476,1518.txt,car,1890
22477,1518.txt,mot,1645
22478,1518.txt,car,3182
22479,1518.txt,car,945
22480,1518.txt,tru,2166
22481,1518.txt,car,400
22482,1518.txt,car,225
22483,1519.txt,car,837
22484,1519.txt,car,1008
22485,1519.txt,car,1925
22486,1519.txt,mot,987
22487,1519.txt,car,2624
22488,1519.txt,car,980
22489,1519.txt,tru,2800
22490,1519.txt,car,504
22491,1519.txt,car,336
22492,152.txt,car,29184
22493,152.txt,car,1080
22494,152.txt,car,240
22495,1520.txt,mot,504
22496,1520.txt,car,1809
22497,1520.txt,car,714
22498,1520.txt,car,900
22499,1520.txt,tru,1656
22500,1520.txt,tru,153266
22501,1521.txt,car,1050
22502,1521.txt,car,376
22503,1521.txt,car,576
22504,1521.txt,tru,20586
22505,1521.txt,car,67900
22506,1522.txt,car,45414
22507,1522.txt,car,6180
22508,1522.txt,tru,4686
22509,1522.txt,tru,1300
22510,1522.txt,car,372
22511,1522.txt,car,560
22512,1523.txt,mot,30008
22513,1523.txt,car,20079
22514,1523.txt,car,1632
22515,1523.txt,tru,1974
22516,1523.txt,tru,1173
22517,1523.txt,car,408
22518,1524.txt,tru,176512
22519,1524.txt,mot,3779
22520,1524.txt,car,3053
22521,1524.txt,car,682
22522,1524.txt,tru,884
22523,1525.txt,tru,161664
22524,1525.txt,tru,16348
22525,1525.txt,mot,961
22526,1525.txt,car,623
22527,1525.txt,car,408
22528,1525.txt,tru,540
22529,1525.txt,tru,67624
22530,1526.txt,tru,124488
22531,1526.txt,tru,7208
22532,1526.txt,tru,2078
22533,1526.txt,mot,253
22534,1526.txt,car,234
22535,1526.txt,car,246
22536,1526.txt,tru,320
22537,1526.txt,tru,13200
22538,1527.txt,tru,81585
22539,1527.txt,tru,4524
22540,1527.txt,tru,10583
22541,1527.txt,tru,585
22542,1527.txt,car,165
22543,1527.txt,tru,234
22544,1528.txt,tru,78650
22545,1528.txt,tru,1680
22546,1528.txt,tru,2860
22547,1529.txt,car,6336
22548,1529.txt,car,8736
22549,1529.txt,car,4623
22550,1529.txt,tru,46200
22551,1529.txt,tru,1365
22552,1529.txt,tru,837
22553,1529.txt,tru,18960
22554,1529.txt,tru,88294
22555,153.txt,car,30353
22556,153.txt,car,210
22557,153.txt,car,987
22558,1530.txt,per,795
22559,1530.txt,car,1564
22560,1530.txt,car,5060
22561,1530.txt,car,3243
22562,1530.txt,car,1720
22563,1530.txt,tru,2279
22564,1530.txt,tru,6716
22565,1530.txt,tru,728
22566,1530.txt,tru,650
22567,1530.txt,tru,6450
22568,1530.txt,tru,21376
22569,1530.txt,tru,13962
22570,1531.txt,mot,5340
22571,1531.txt,per,418
22572,1531.txt,car,1143
22573,1531.txt,car,792
22574,1531.txt,car,1943
22575,1531.txt,car,1344
22576,1531.txt,car,1036
22577,1531.txt,car,575
22578,1531.txt,tru,935
22579,1531.txt,tru,2115
22580,1531.txt,tru,440
22581,1531.txt,tru,378
22582,1531.txt,tru,2756
22583,1531.txt,tru,6460
22584,1531.txt,tru,25707
22585,1532.txt,car,15402
22586,1532.txt,tru,7062
22587,1532.txt,tru,2703
22588,1532.txt,tru,1400
22589,1532.txt,tru,342
22590,1532.txt,tru,961
22591,1532.txt,tru,170952
22592,1532.txt,car,630
22593,1532.txt,car,440
22594,1532.txt,per,480
22595,1533.txt,car,101404
22596,1533.txt,tru,17666
22597,1533.txt,tru,625
22598,1533.txt,tru,850
22599,1533.txt,tru,1443
22600,1533.txt,tru,2688
22601,1533.txt,car,22042
22602,1533.txt,car,7784
22603,1534.txt,car,11340
22604,1534.txt,tru,4092
22605,1534.txt,tru,400
22606,1534.txt,car,31510
22607,1534.txt,car,6161
22608,1534.txt,tru,1344
22609,1534.txt,tru,832
22610,1534.txt,tru,551
22611,1535.txt,car,53704
22612,1535.txt,car,3344
22613,1535.txt,tru,1890
22614,1535.txt,car,7952
22615,1535.txt,car,1908
22616,1535.txt,tru,775
22617,1535.txt,tru,467
22618,1535.txt,tru,360
22619,1536.txt,tru,47754
22620,1536.txt,car,32053
22621,1536.txt,car,1632
22622,1536.txt,tru,1050
22623,1536.txt,cyc,280
22624,1536.txt,car,2925
22625,1536.txt,car,783
22626,1536.txt,tru,506
22627,1537.txt,car,91776
22628,1537.txt,tru,77123
22629,1537.txt,car,6798
22630,1537.txt,car,851
22631,1537.txt,tru,744
22632,1537.txt,car,825
22633,1537.txt,cyc,240
22634,1537.txt,car,1452
22635,1537.txt,car,396
22636,1538.txt,car,116874
22637,1538.txt,tru,22244
22638,1538.txt,car,9856
22639,1538.txt,car,1209
22640,1538.txt,car,600
22641,1538.txt,tru,437
22642,1538.txt,car,864
22643,1538.txt,car,198
22644,1539.txt,car,58799
22645,1539.txt,mot,960
22646,1539.txt,car,15655
22647,1539.txt,car,2150
22648,1539.txt,tru,5301
22649,1539.txt,car,594
22650,1539.txt,car,300
22651,1539.txt,tru,1566
22652,154.txt,car,30848
22653,154.txt,car,999
22654,154.txt,car,210
22655,1540.txt,mot,864
22656,1540.txt,tru,88400
22657,1540.txt,car,12298
22658,1540.txt,car,4312
22659,1540.txt,tru,1888
22660,1540.txt,car,840
22661,1540.txt,car,437
22662,1540.txt,tru,1812
22663,1541.txt,tru,68556
22664,1541.txt,car,40018
22665,1541.txt,tru,53463
22666,1541.txt,car,4482
22667,1541.txt,mot,725
22668,1541.txt,car,2028
22669,1541.txt,car,408
22670,1541.txt,tru,2200
22671,1542.txt,tru,62399
22672,1542.txt,car,1280
22673,1542.txt,tru,1584
22674,1542.txt,car,247
22675,1542.txt,car,2200
22676,1542.txt,tru,18521
22677,1542.txt,car,41734
22678,1543.txt,car,58725
22679,1543.txt,car,17376
22680,1543.txt,tru,9765
22681,1543.txt,car,1496
22682,1543.txt,tru,31548
22683,1543.txt,car,891
22684,1543.txt,tru,1248
22685,1544.txt,tru,131692
22686,1544.txt,tru,21614
22687,1544.txt,mot,5340
22688,1544.txt,car,43520
22689,1544.txt,car,10212
22690,1544.txt,tru,6864
22691,1544.txt,car,1044
22692,1544.txt,car,696
22693,1544.txt,tru,1036
22694,1545.txt,mot,5187
22695,1545.txt,per,8592
22696,1545.txt,tru,115022
22697,1545.txt,tru,14703
22698,1545.txt,car,167706
22699,1545.txt,tru,5244
22700,1545.txt,car,840
22701,1545.txt,car,572
22702,1545.txt,tru,780
22703,1546.txt,mot,12636
22704,1546.txt,per,2124
22705,1546.txt,tru,56817
22706,1546.txt,tru,8165
22707,1546.txt,car,31486
22708,1546.txt,car,16005
22709,1546.txt,car,9396
22710,1546.txt,car,3445
22711,1546.txt,mot,4248
22712,1546.txt,car,546
22713,1546.txt,tru,460
22714,1547.txt,tru,21112
22715,1547.txt,mot,6468
22716,1547.txt,per,1107
22717,1547.txt,tru,26442
22718,1547.txt,tru,4928
22719,1547.txt,car,39340
22720,1547.txt,car,7276
22721,1547.txt,car,2296
22722,1547.txt,tru,2597
22723,1547.txt,car,414
22724,1547.txt,car,1872
22725,1547.txt,car,418
22726,1547.txt,tru,682
22727,1548.txt,car,36058
22728,1548.txt,mot,10788
22729,1548.txt,car,11324
22730,1548.txt,car,3024
22731,1548.txt,car,1056
22732,1548.txt,tru,1596
22733,1548.txt,car,190
22734,1548.txt,car,650
22735,1548.txt,car,357
22736,1548.txt,tru,504
22737,1548.txt,tru,2992
22738,1548.txt,tru,13529
22739,1548.txt,mot,2792
22740,1548.txt,per,882
22741,1548.txt,tru,54340
22742,1548.txt,tru,19468
22743,1549.txt,mot,15748
22744,1549.txt,car,43855
22745,1549.txt,car,3984
22746,1549.txt,car,1295
22747,1549.txt,car,621
22748,1549.txt,tru,1080
22749,1549.txt,car,420
22750,1549.txt,tru,1776
22751,1549.txt,tru,7502
22752,1549.txt,tru,22194
22753,1549.txt,tru,47096
22754,1549.txt,car,44178
22755,155.txt,car,196
22756,155.txt,car,961
22757,155.txt,car,30780
22758,1550.txt,mot,9737
22759,1550.txt,car,9243
22760,1550.txt,car,1836
22761,1550.txt,car,675
22762,1550.txt,car,378
22763,1550.txt,tru,690
22764,1550.txt,car,270
22765,1550.txt,tru,992
22766,1550.txt,tru,2730
22767,1550.txt,tru,6885
22768,1550.txt,tru,18020
22769,1550.txt,car,11305
22770,1550.txt,tru,49104
22771,1550.txt,per,2412
22772,1551.txt,tru,165024
22773,1551.txt,mot,2880
22774,1551.txt,car,2976
22775,1551.txt,car,831
22776,1551.txt,tru,88140
22777,1551.txt,tru,19190
22778,1551.txt,car,2058
22779,1551.txt,tru,6674
22780,1551.txt,tru,2538
22781,1551.txt,tru,1428
22782,1551.txt,per,912
22783,1552.txt,car,64308
22784,1552.txt,tru,28690
22785,1552.txt,car,31392
22786,1552.txt,tru,37485
22787,1552.txt,tru,5428
22788,1552.txt,per,697
22789,1552.txt,mot,675
22790,1552.txt,car,1462
22791,1552.txt,car,440
22792,1552.txt,tru,900
22793,1553.txt,car,26268
22794,1553.txt,car,30284
22795,1553.txt,car,11999
22796,1553.txt,tru,14110
22797,1553.txt,car,20383
22798,1553.txt,tru,7216
22799,1553.txt,car,810
22800,1553.txt,car,195
22801,1553.txt,tru,1680
22802,1553.txt,tru,2743
22803,1553.txt,tru,2385
22804,1553.txt,tru,1722
22805,1554.txt,car,58812
22806,1554.txt,car,7038
22807,1554.txt,car,5407
22808,1554.txt,tru,3080
22809,1554.txt,car,26445
22810,1554.txt,car,13950
22811,1554.txt,car,7874
22812,1554.txt,car,4840
22813,1554.txt,tru,7259
22814,1555.txt,tru,31598
22815,1555.txt,car,30160
22816,1555.txt,car,9701
22817,1555.txt,car,4830
22818,1555.txt,car,2850
22819,1555.txt,car,2573
22820,1555.txt,tru,4275
22821,1555.txt,car,10212
22822,1555.txt,car,9125
22823,1555.txt,car,7812
22824,1556.txt,tru,55209
22825,1556.txt,tru,19305
22826,1556.txt,car,7524
22827,1556.txt,car,3666
22828,1556.txt,car,1540
22829,1556.txt,car,1566
22830,1556.txt,car,1611
22831,1556.txt,tru,2964
22832,1556.txt,car,45326
22833,1556.txt,car,5035
22834,1556.txt,car,1296
22835,1556.txt,car,1716
22836,1556.txt,tru,702
22837,1557.txt,car,28574
22838,1557.txt,tru,29526
22839,1557.txt,tru,6900
22840,1557.txt,car,2911
22841,1557.txt,car,2160
22842,1557.txt,car,2001
22843,1557.txt,car,1125
22844,1557.txt,car,1242
22845,1557.txt,tru,2346
22846,1557.txt,car,3266
22847,1557.txt,car,3096
22848,1557.txt,car,23543
22849,1557.txt,car,1640
22850,1557.txt,car,920
22851,1557.txt,car,594
22852,1557.txt,tru,768
22853,1558.txt,car,34020
22854,1558.txt,tru,16920
22855,1558.txt,tru,2967
22856,1558.txt,car,1184
22857,1558.txt,car,1663
22858,1558.txt,car,858
22859,1558.txt,car,1464
22860,1558.txt,tru,1860
22861,1558.txt,car,323
22862,1558.txt,car,660
22863,1558.txt,tru,638
22864,1558.txt,car,11627
22865,1558.txt,car,3053
22866,1558.txt,mot,7917
22867,1558.txt,car,1564
22868,1558.txt,car,2829
22869,1559.txt,mot,126492
22870,1559.txt,car,24840
22871,1559.txt,car,13120
22872,1559.txt,tru,10224
22873,1559.txt,car,837
22874,1559.txt,car,902
22875,1559.txt,car,640
22876,1559.txt,tru,1539
22877,1559.txt,mot,4488
22878,1559.txt,tru,2585
22879,1559.txt,car,1110
22880,1559.txt,car,1952
22881,1559.txt,car,1955
22882,1559.txt,car,5992
22883,1559.txt,car,540
22884,1559.txt,car,194
22885,1559.txt,tru,513
22886,156.txt,bus,2793
22887,1560.txt,tru,65988
22888,1560.txt,car,20008
22889,1560.txt,car,12600
22890,1560.txt,per,4185
22891,1560.txt,tru,7434
22892,1560.txt,mot,2646
22893,1560.txt,car,529
22894,1560.txt,car,900
22895,1560.txt,car,544
22896,1560.txt,tru,1351
22897,1560.txt,car,442
22898,1560.txt,tru,441
22899,1560.txt,car,3948
22900,1560.txt,car,2449
22901,1560.txt,car,2244
22902,1560.txt,car,1764
22903,1560.txt,tru,3120
22904,1561.txt,tru,63993
22905,1561.txt,car,10476
22906,1561.txt,car,8845
22907,1561.txt,per,1586
22908,1561.txt,tru,5875
22909,1561.txt,car,437
22910,1561.txt,car,308
22911,1561.txt,car,435
22912,1561.txt,tru,1325
22913,1561.txt,mot,725
